Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Ad_Source,Discount_Pct,Category,Base_Cost,Unit_Price,Gross_Sales,Net_Profit
ORD-1041618,2025-10-02 14:00:00,CUST-30288,SKU-2340,1,Instagram_Ad,0.0,Home & Kitchen,248.35,381.21,381.21,132.86
ORD-1041619,2025-07-04 01:00:00,CUST-30507,SKU-2378,1,Google_Search,0.0,Electronics,408.16,680.4,680.4,272.24
ORD-1041620,2025-06-24 13:00:00,CUST-33871,SKU-2618,1,Affiliate,0.1,Beauty,404.07,777.88,700.09,296.02
ORD-1041621,2025-05-05 10:00:00,CUST-31824,SKU-2422,1,Instagram_Ad,0.0,Fitness,50.15,62.89,62.89,12.74
ORD-1041622,2026-02-22 00:00:00,CUST-32391,SKU-2526,1,Email_Campaign,0.0,Home & Kitchen,210.34,330.3,330.3,119.96
ORD-1041623,2026-02-18 06:00:00,CUST-33071,SKU-2423,1,Instagram_Ad,0.1,Fashion,249.74,347.85,313.07,63.33
ORD-1041624,2025-08-08 16:00:00,CUST-31480,SKU-2782,2,Instagram_Ad,0.1,Fitness,129.64,233.34,420.01,160.73
ORD-1041625,2025-09-24 06:00:00,CUST-34182,SKU-2555,1,Google_Search,0.0,Home & Kitchen,204.72,302.1,302.1,97.38
ORD-1041626,2025-11-19 20:00:00,CUST-31415,SKU-2409,1,Google_Search,0.2,Fitness,50.19,116.88,93.5,43.31
ORD-1041627,2025-11-01 12:00:00,CUST-32495,SKU-2481,1,Instagram_Ad,0.1,Fashion,349.4,473.88,426.49,77.09
ORD-1041628,2025-09-24 02:00:00,CUST-30529,SKU-2049,1,Affiliate,0.0,Beauty,96.5,118.47,118.47,21.97
ORD-1041629,2026-01-01 03:00:00,CUST-31007,SKU-2172,1,Affiliate,0.1,Fitness,258.49,522.5,470.25,211.76
ORD-1041630,2025-02-12 03:00:00,CUST-30199,SKU-2437,4,Google_Search,0.1,Fashion,411.82,871.45,3137.22,1489.94
ORD-1041631,2025-01-30 07:00:00,CUST-34361,SKU-2951,5,Instagram_Ad,0.0,Home & Kitchen,334.19,496.87,2484.35,813.4
ORD-1041632,2025-04-02 02:00:00,CUST-30546,SKU-2967,1,Affiliate,0.0,Fashion,152.08,254.11,254.11,102.03
ORD-1041633,2026-03-06 05:00:00,CUST-31273,SKU-2772,3,Email_Campaign,0.0,Fitness,68.11,160.72,482.16,277.83
ORD-1041634,2026-01-14 15:00:00,CUST-33159,SKU-2362,1,Direct_Referral,0.1,Home & Kitchen,231.84,465.97,419.37,187.53
ORD-1041635,2025-05-08 14:00:00,CUST-34999,SKU-2603,1,Google_Search,0.0,Fitness,48.91,81.26,81.26,32.35
ORD-1041636,2025-11-25 17:00:00,CUST-30388,SKU-2178,1,Direct_Referral,0.1,Fitness,468.68,1026.1,923.49,454.81
ORD-1041637,2025-10-21 19:00:00,CUST-30279,SKU-2234,3,Email_Campaign,0.1,Fitness,101.65,208.09,561.84,256.89
ORD-1041638,2025-09-09 19:00:00,CUST-31732,SKU-2641,1,Email_Campaign,0.1,Home & Kitchen,164.43,377.31,339.58,175.15
ORD-1041639,2025-11-19 03:00:00,CUST-33827,SKU-2028,1,Email_Campaign,0.0,Fitness,298.25,481.62,481.62,183.37
ORD-1041640,2025-03-23 03:00:00,CUST-32205,SKU-2601,5,Direct_Referral,0.0,Beauty,142.9,231.55,1157.75,443.25
ORD-1041641,2026-03-11 15:00:00,CUST-33274,SKU-2543,1,Affiliate,0.1,Beauty,337.49,517.55,465.79,128.3
ORD-1041642,2026-02-09 13:00:00,CUST-34774,SKU-2087,1,Affiliate,0.0,Fitness,320.59,454.32,454.32,133.73
ORD-1041643,2025-06-21 04:00:00,CUST-31777,SKU-2724,1,Google_Search,0.1,Beauty,289.36,607.6,546.84,257.48
ORD-1041644,2025-02-03 17:00:00,CUST-31700,SKU-2077,1,Google_Search,0.0,Fitness,41.65,86.78,86.78,45.13
ORD-1041645,2025-09-05 18:00:00,CUST-34840,SKU-2827,1,Google_Search,0.1,Fitness,176.74,434.61,391.15,214.41
ORD-1041646,2026-02-20 08:00:00,CUST-31113,SKU-2951,2,Instagram_Ad,0.4,Home & Kitchen,334.19,496.87,596.24,-72.14
ORD-1041647,2026-02-06 17:00:00,CUST-33734,SKU-2522,1,Email_Campaign,0.1,Fashion,485.11,803.88,723.49,238.38
ORD-1041648,2025-11-27 16:00:00,CUST-32371,SKU-2118,4,Instagram_Ad,0.0,Fitness,446.82,690.46,2761.84,974.56
ORD-1041649,2025-04-27 03:00:00,CUST-30716,SKU-2644,5,Direct_Referral,0.0,Fashion,64.28,84.58,422.9,101.5
ORD-1041650,2026-01-18 02:00:00,CUST-33486,SKU-2754,1,Direct_Referral,0.4,Fashion,73.94,182.53,109.52,35.58
ORD-1041651,2025-07-22 17:00:00,CUST-33537,SKU-2373,1,Google_Search,0.1,Fitness,343.09,631.27,568.14,225.05
ORD-1041652,2026-02-22 19:00:00,CUST-31057,SKU-2208,1,Direct_Referral,0.0,Fitness,7.51,11.68,11.68,4.17
ORD-1041653,2026-01-30 09:00:00,CUST-31869,SKU-2992,1,Instagram_Ad,0.2,Fitness,139.71,278.48,222.78,83.07
ORD-1041654,2025-06-04 18:00:00,CUST-32241,SKU-2713,4,Google_Search,0.2,Fitness,208.86,375.48,1201.54,366.1
ORD-1041655,2025-07-23 09:00:00,CUST-31361,SKU-2644,1,Direct_Referral,0.0,Fashion,64.28,84.58,84.58,20.3
ORD-1041656,2025-11-29 12:00:00,CUST-34945,SKU-2319,2,Instagram_Ad,0.0,Electronics,128.87,164.75,329.5,71.76
ORD-1041657,2025-06-13 04:00:00,CUST-32921,SKU-2132,5,Affiliate,0.0,Beauty,64.33,83.97,419.85,98.2
ORD-1041658,2026-02-26 15:00:00,CUST-34566,SKU-2647,1,Instagram_Ad,0.1,Fitness,341.16,775.76,698.18,357.02
ORD-1041659,2025-02-03 04:00:00,CUST-34033,SKU-2153,1,Direct_Referral,0.1,Beauty,247.28,515.38,463.84,216.56
ORD-1041660,2026-03-07 08:00:00,CUST-30852,SKU-2885,1,Instagram_Ad,0.0,Fashion,93.38,168.09,168.09,74.71
ORD-1041661,2025-08-21 10:00:00,CUST-34733,SKU-2110,1,Direct_Referral,0.1,Fashion,148.43,335.54,301.99,153.56
ORD-1041662,2025-03-07 19:00:00,CUST-34855,SKU-2421,2,Google_Search,0.1,Electronics,395.86,736.06,1324.91,533.19
ORD-1041663,2025-12-29 13:00:00,CUST-31214,SKU-2731,3,Email_Campaign,0.1,Home & Kitchen,408.21,820.94,2216.54,991.91
ORD-1041664,2025-08-12 00:00:00,CUST-31503,SKU-2178,2,Instagram_Ad,0.0,Fitness,468.68,1026.1,2052.2,1114.84
ORD-1041665,2025-01-30 20:00:00,CUST-30547,SKU-2641,1,Google_Search,0.1,Home & Kitchen,164.43,377.31,339.58,175.15
ORD-1041666,2025-02-24 20:00:00,CUST-32508,SKU-2242,1,Direct_Referral,0.2,Electronics,457.86,1008.3,806.64,348.78
ORD-1041667,2025-10-14 17:00:00,CUST-34994,SKU-2741,5,Direct_Referral,0.0,Fitness,154.18,332.06,1660.3,889.4
ORD-1041668,2025-07-31 04:00:00,CUST-31584,SKU-2748,5,Instagram_Ad,0.1,Beauty,453.7,992.87,4467.92,2199.42
ORD-1041669,2025-06-17 22:00:00,CUST-33769,SKU-2897,1,Direct_Referral,0.0,Fashion,448.69,648.1,648.1,199.41
ORD-1041670,2025-11-15 02:00:00,CUST-33941,SKU-2114,1,Direct_Referral,0.0,Home & Kitchen,318.53,627.77,627.77,309.24
ORD-1041671,2025-08-14 12:00:00,CUST-30250,SKU-2914,2,Email_Campaign,0.2,Home & Kitchen,278.26,496.19,793.9,237.38
ORD-1041672,2025-03-23 08:00:00,CUST-32979,SKU-2324,1,Affiliate,0.2,Home & Kitchen,477.66,1179.16,943.33,465.67
ORD-1041673,2025-06-08 16:00:00,CUST-30300,SKU-2814,2,Instagram_Ad,0.0,Fitness,435.6,569.25,1138.5,267.3
ORD-1041674,2026-02-04 04:00:00,CUST-31905,SKU-2833,1,Google_Search,0.4,Beauty,92.31,200.54,120.32,28.01
ORD-1041675,2026-01-19 21:00:00,CUST-34852,SKU-2508,1,Google_Search,0.0,Home & Kitchen,475.15,945.68,945.68,470.53
ORD-1041676,2025-09-15 13:00:00,CUST-33533,SKU-2735,2,Google_Search,0.0,Electronics,439.21,1033.28,2066.56,1188.14
ORD-1041677,2025-04-02 07:00:00,CUST-33233,SKU-2936,2,Email_Campaign,0.0,Beauty,14.1,21.87,43.74,15.54
ORD-1041678,2025-03-21 19:00:00,CUST-30021,SKU-2597,1,Google_Search,0.0,Fashion,90.3,117.68,117.68,27.38
ORD-1041679,2025-02-22 18:00:00,CUST-32611,SKU-2095,3,Instagram_Ad,0.0,Fashion,249.43,356.56,1069.68,321.39
ORD-1041680,2025-12-08 17:00:00,CUST-33670,SKU-2695,3,Instagram_Ad,0.0,Electronics,307.26,395.94,1187.82,266.04
ORD-1041681,2025-01-05 21:00:00,CUST-30537,SKU-2412,3,Instagram_Ad,0.0,Electronics,475.55,737.42,2212.26,785.61
ORD-1041682,2025-03-18 16:00:00,CUST-31108,SKU-2714,1,Instagram_Ad,0.0,Fitness,177.69,226.66,226.66,48.97
ORD-1041683,2025-11-20 21:00:00,CUST-34281,SKU-2551,1,Google_Search,0.0,Electronics,426.83,846.02,846.02,419.19
ORD-1041684,2025-09-05 16:00:00,CUST-30675,SKU-2630,1,Instagram_Ad,0.1,Fitness,358.11,781.76,703.58,345.47
ORD-1041685,2026-01-14 07:00:00,CUST-31581,SKU-2180,4,Affiliate,0.1,Electronics,173.83,426.21,1534.36,839.04
ORD-1041686,2026-03-03 17:00:00,CUST-31206,SKU-2743,1,Google_Search,0.0,Fashion,253.85,308.26,308.26,54.41
ORD-1041687,2025-10-16 07:00:00,CUST-34906,SKU-2948,1,Instagram_Ad,0.1,Fashion,437.58,711.79,640.61,203.03
ORD-1041688,2025-12-04 03:00:00,CUST-33815,SKU-2148,1,Email_Campaign,0.1,Home & Kitchen,30.48,70.28,63.25,32.77
ORD-1041689,2025-12-19 17:00:00,CUST-32840,SKU-2196,1,Instagram_Ad,0.2,Beauty,364.35,898.32,718.66,354.31
ORD-1041690,2025-09-14 22:00:00,CUST-32286,SKU-2325,1,Instagram_Ad,0.0,Fashion,370.26,606.47,606.47,236.21
ORD-1041691,2025-04-09 10:00:00,CUST-31446,SKU-2533,2,Direct_Referral,0.0,Fashion,279.94,435.14,870.28,310.4
ORD-1041692,2025-07-09 01:00:00,CUST-33302,SKU-2008,1,Email_Campaign,0.0,Electronics,302.55,461.26,461.26,158.71
ORD-1041693,2025-10-07 01:00:00,CUST-32889,SKU-2528,1,Instagram_Ad,0.0,Fitness,32.91,73.85,73.85,40.94
ORD-1041694,2025-07-05 10:00:00,CUST-32629,SKU-2938,1,Affiliate,0.1,Fashion,63.29,116.94,105.25,41.96
ORD-1041695,2025-10-01 16:00:00,CUST-30692,SKU-2109,3,Google_Search,0.1,Home & Kitchen,43.11,60.36,162.97,33.64
ORD-1041696,2026-01-30 22:00:00,CUST-30651,SKU-2117,2,Instagram_Ad,0.1,Fashion,97.35,227.87,410.17,215.47
ORD-1041697,2025-05-22 20:00:00,CUST-31755,SKU-2487,4,Google_Search,0.1,Home & Kitchen,144.08,303.16,1091.38,515.06
ORD-1041698,2025-11-25 13:00:00,CUST-31699,SKU-2301,1,Instagram_Ad,0.0,Fashion,268.02,647.82,647.82,379.8
ORD-1041699,2025-01-07 11:00:00,CUST-32624,SKU-2357,1,Direct_Referral,0.1,Electronics,294.96,515.66,464.09,169.13
ORD-1041700,2025-12-20 16:00:00,CUST-33006,SKU-2411,2,Affiliate,0.1,Beauty,475.28,639.49,1151.08,200.52
ORD-1041701,2026-01-22 13:00:00,CUST-31701,SKU-2160,1,Google_Search,0.0,Beauty,187.05,425.27,425.27,238.22
ORD-1041702,2025-07-07 10:00:00,CUST-33698,SKU-2586,1,Instagram_Ad,0.0,Beauty,42.55,89.51,89.51,46.96
ORD-1041703,2025-02-15 18:00:00,CUST-30213,SKU-2363,1,Direct_Referral,0.0,Home & Kitchen,275.08,555.94,555.94,280.86
ORD-1041704,2025-12-11 11:00:00,CUST-32222,SKU-2426,1,Instagram_Ad,0.2,Fitness,223.56,269.71,215.77,-7.79
ORD-1041705,2025-01-18 22:00:00,CUST-30563,SKU-2201,3,Google_Search,0.0,Home & Kitchen,46.65,57.47,172.41,32.46
ORD-1041706,2025-10-28 08:00:00,CUST-34266,SKU-2500,5,Email_Campaign,0.0,Electronics,350.59,657.29,3286.45,1533.5
ORD-1041707,2025-11-28 14:00:00,CUST-32076,SKU-2688,1,Google_Search,0.1,Beauty,385.9,767.22,690.5,304.6
ORD-1041708,2025-07-01 21:00:00,CUST-31506,SKU-2587,1,Instagram_Ad,0.1,Home & Kitchen,68.8,118.72,106.85,38.05
ORD-1041709,2025-09-20 09:00:00,CUST-33821,SKU-2890,1,Affiliate,0.0,Fitness,362.52,481.76,481.76,119.24
ORD-1041710,2025-12-03 20:00:00,CUST-33835,SKU-2998,1,Google_Search,0.1,Home & Kitchen,475.37,605.7,545.13,69.76
ORD-1041711,2025-03-30 02:00:00,CUST-32937,SKU-2847,1,Affiliate,0.0,Fitness,498.45,726.1,726.1,227.65
ORD-1041712,2025-08-29 09:00:00,CUST-31231,SKU-2408,2,Google_Search,0.2,Fashion,453.16,888.63,1421.81,515.49
ORD-1041713,2025-05-01 04:00:00,CUST-32466,SKU-2089,2,Affiliate,0.1,Beauty,238.75,358.41,645.14,167.64
ORD-1041714,2025-02-13 11:00:00,CUST-30822,SKU-2021,1,Affiliate,0.4,Home & Kitchen,74.05,117.48,70.49,-3.56
ORD-1041715,2025-04-17 07:00:00,CUST-33589,SKU-2514,3,Affiliate,0.1,Beauty,27.38,39.82,107.51,25.37
ORD-1041716,2025-12-10 00:00:00,CUST-31440,SKU-2620,1,Instagram_Ad,0.1,Fitness,96.34,173.87,156.48,60.14
ORD-1041717,2025-08-26 18:00:00,CUST-33801,SKU-2024,1,Direct_Referral,0.1,Fitness,230.75,560.16,504.14,273.39
ORD-1041718,2025-01-13 10:00:00,CUST-33563,SKU-2822,1,Instagram_Ad,0.0,Fitness,170.08,340.08,340.08,170.0
ORD-1041719,2025-02-02 12:00:00,CUST-34644,SKU-2789,1,Instagram_Ad,0.1,Fitness,473.91,888.07,799.26,325.35
ORD-1041720,2025-07-31 19:00:00,CUST-32903,SKU-2937,1,Email_Campaign,0.1,Fitness,457.58,1039.88,935.89,478.31
ORD-1041721,2025-02-20 03:00:00,CUST-33614,SKU-2768,1,Instagram_Ad,0.0,Beauty,174.33,294.38,294.38,120.05
ORD-1041722,2026-01-05 18:00:00,CUST-33246,SKU-2306,1,Direct_Referral,0.0,Beauty,260.57,554.57,554.57,294.0
ORD-1041723,2025-11-14 00:00:00,CUST-34929,SKU-2230,1,Affiliate,0.0,Beauty,398.43,941.22,941.22,542.79
ORD-1041724,2025-04-29 03:00:00,CUST-31877,SKU-2804,1,Affiliate,0.1,Beauty,214.94,355.64,320.08,105.14
ORD-1041725,2025-11-05 20:00:00,CUST-31270,SKU-2968,1,Instagram_Ad,0.1,Fashion,285.37,466.54,419.89,134.52
ORD-1041726,2026-02-09 21:00:00,CUST-33707,SKU-2327,2,Instagram_Ad,0.0,Beauty,307.8,685.35,1370.7,755.1
ORD-1041727,2025-05-27 16:00:00,CUST-31663,SKU-2549,1,Instagram_Ad,0.0,Fashion,387.3,783.55,783.55,396.25
ORD-1041728,2025-07-27 06:00:00,CUST-34584,SKU-2406,3,Instagram_Ad,0.2,Electronics,197.65,454.09,1089.82,496.87
ORD-1041729,2025-01-22 20:00:00,CUST-30977,SKU-2468,1,Google_Search,0.2,Electronics,115.68,269.76,215.81,100.13
ORD-1041730,2025-10-26 06:00:00,CUST-30496,SKU-2396,2,Instagram_Ad,0.0,Beauty,429.91,756.71,1513.42,653.6
ORD-1041731,2025-11-25 19:00:00,CUST-31304,SKU-2201,2,Instagram_Ad,0.0,Home & Kitchen,46.65,57.47,114.94,21.64
ORD-1041732,2025-12-27 05:00:00,CUST-34554,SKU-2604,1,Instagram_Ad,0.0,Beauty,64.71,83.49,83.49,18.78
ORD-1041733,2026-02-20 05:00:00,CUST-33595,SKU-2286,1,Direct_Referral,0.1,Home & Kitchen,235.47,309.46,278.51,43.04
ORD-1041734,2025-08-17 11:00:00,CUST-31031,SKU-2366,1,Email_Campaign,0.0,Electronics,480.79,1024.36,1024.36,543.57
ORD-1041735,2025-11-29 02:00:00,CUST-32651,SKU-2593,1,Affiliate,0.0,Beauty,176.11,235.17,235.17,59.06
ORD-1041736,2025-06-14 08:00:00,CUST-30958,SKU-2370,2,Google_Search,0.1,Electronics,54.89,135.18,243.32,133.54
ORD-1041737,2025-09-02 21:00:00,CUST-32016,SKU-2513,1,Email_Campaign,0.4,Electronics,433.7,530.72,318.43,-115.27
ORD-1041738,2025-05-19 21:00:00,CUST-32108,SKU-2531,1,Google_Search,0.0,Home & Kitchen,499.86,996.44,996.44,496.58
ORD-1041739,2025-05-10 04:00:00,CUST-31895,SKU-2842,1,Google_Search,0.4,Beauty,93.13,164.95,98.97,5.84
ORD-1041740,2025-08-31 10:00:00,CUST-30723,SKU-2266,3,Affiliate,0.1,Beauty,350.02,598.62,1616.27,566.21
ORD-1041741,2026-02-06 13:00:00,CUST-31179,SKU-2371,1,Instagram_Ad,0.1,Home & Kitchen,14.02,20.12,18.11,4.09
ORD-1041742,2025-09-29 01:00:00,CUST-30883,SKU-2401,5,Instagram_Ad,0.1,Beauty,451.76,640.55,2882.48,623.68
ORD-1041743,2025-12-12 16:00:00,CUST-32783,SKU-2598,1,Instagram_Ad,0.0,Electronics,100.18,131.37,131.37,31.19
ORD-1041744,2025-08-24 22:00:00,CUST-32103,SKU-2701,2,Instagram_Ad,0.1,Fitness,30.65,54.01,97.22,35.92
ORD-1041745,2025-09-22 17:00:00,CUST-32511,SKU-2528,3,Instagram_Ad,0.0,Fitness,32.91,73.85,221.55,122.82
ORD-1041746,2025-01-13 18:00:00,CUST-30644,SKU-2438,1,Google_Search,0.1,Fashion,354.59,518.56,466.7,112.11
ORD-1041747,2026-01-23 13:00:00,CUST-31981,SKU-2803,3,Google_Search,0.2,Home & Kitchen,305.32,484.08,1161.79,245.83
ORD-1041748,2025-01-08 16:00:00,CUST-31667,SKU-2144,1,Instagram_Ad,0.1,Fitness,146.0,225.88,203.29,57.29
ORD-1041749,2025-08-05 04:00:00,CUST-32947,SKU-2394,3,Instagram_Ad,0.1,Home & Kitchen,173.7,284.54,768.26,247.16
ORD-1041750,2025-01-03 22:00:00,CUST-34159,SKU-2709,1,Google_Search,0.2,Fashion,342.34,700.17,560.14,217.8
ORD-1041751,2025-09-29 22:00:00,CUST-33469,SKU-2234,1,Instagram_Ad,0.0,Fitness,101.65,208.09,208.09,106.44
ORD-1041752,2025-02-13 01:00:00,CUST-31096,SKU-2338,1,Affiliate,0.2,Fitness,239.72,310.16,248.13,8.41
ORD-1041753,2025-09-09 07:00:00,CUST-34126,SKU-2559,1,Google_Search,0.0,Fitness,312.05,739.57,739.57,427.52
ORD-1041754,2025-12-05 01:00:00,CUST-32955,SKU-2115,1,Google_Search,0.1,Home & Kitchen,436.37,852.72,767.45,331.08
ORD-1041755,2025-10-23 06:00:00,CUST-34231,SKU-2337,1,Affiliate,0.0,Fitness,353.31,736.4,736.4,383.09
ORD-1041756,2025-08-24 22:00:00,CUST-32198,SKU-2356,1,Google_Search,0.0,Fashion,18.12,42.96,42.96,24.84
ORD-1041757,2026-02-09 11:00:00,CUST-34544,SKU-2516,1,Google_Search,0.1,Fitness,191.35,390.68,351.61,160.26
ORD-1041758,2025-08-04 14:00:00,CUST-30333,SKU-2188,1,Instagram_Ad,0.1,Home & Kitchen,267.18,425.15,382.64,115.46
ORD-1041759,2025-12-22 17:00:00,CUST-34793,SKU-2108,1,Email_Campaign,0.1,Electronics,118.26,248.92,224.03,105.77
ORD-1041760,2025-06-12 12:00:00,CUST-33629,SKU-2928,4,Instagram_Ad,0.0,Fitness,318.57,648.3,2593.2,1318.92
ORD-1041761,2025-08-09 16:00:00,CUST-34838,SKU-2471,1,Email_Campaign,0.0,Home & Kitchen,485.09,1047.79,1047.79,562.7
ORD-1041762,2025-12-18 12:00:00,CUST-31631,SKU-2814,1,Google_Search,0.2,Fitness,435.6,569.25,455.4,19.8
ORD-1041763,2025-01-17 17:00:00,CUST-32788,SKU-2295,1,Direct_Referral,0.2,Electronics,263.51,384.78,307.82,44.31
ORD-1041764,2026-03-08 12:00:00,CUST-30747,SKU-2310,1,Email_Campaign,0.1,Beauty,222.29,289.9,260.91,38.62
ORD-1041765,2025-07-24 16:00:00,CUST-34315,SKU-2485,1,Google_Search,0.2,Fitness,451.07,756.17,604.94,153.87
ORD-1041766,2026-01-08 20:00:00,CUST-33189,SKU-2293,1,Affiliate,0.0,Electronics,183.29,384.23,384.23,200.94
ORD-1041767,2026-01-30 08:00:00,CUST-33424,SKU-2331,2,Google_Search,0.1,Electronics,380.13,811.56,1460.81,700.55
ORD-1041768,2025-04-16 16:00:00,CUST-33674,SKU-2303,1,Direct_Referral,0.0,Beauty,320.53,610.19,610.19,289.66
ORD-1041769,2026-03-11 13:00:00,CUST-33552,SKU-2162,1,Google_Search,0.1,Home & Kitchen,318.6,521.12,469.01,150.41
ORD-1041770,2025-10-26 21:00:00,CUST-33859,SKU-2374,1,Google_Search,0.0,Electronics,40.24,61.22,61.22,20.98
ORD-1041771,2025-02-20 01:00:00,CUST-30447,SKU-2375,1,Google_Search,0.2,Fashion,162.89,379.86,303.89,141.0
ORD-1041772,2025-05-16 22:00:00,CUST-30497,SKU-2817,1,Instagram_Ad,0.4,Fitness,202.51,445.52,267.31,64.8
ORD-1041773,2026-03-22 21:00:00,CUST-30866,SKU-2817,3,Affiliate,0.1,Fitness,202.51,445.52,1202.9,595.37
ORD-1041774,2025-02-17 22:00:00,CUST-33389,SKU-2451,1,Google_Search,0.0,Beauty,281.41,563.72,563.72,282.31
ORD-1041775,2025-01-20 10:00:00,CUST-34109,SKU-2026,1,Google_Search,0.4,Fashion,103.84,240.98,144.59,40.75
ORD-1041776,2026-02-07 17:00:00,CUST-31994,SKU-2383,1,Instagram_Ad,0.1,Beauty,439.35,674.65,607.18,167.83
ORD-1041777,2025-08-31 13:00:00,CUST-31192,SKU-2282,1,Google_Search,0.0,Home & Kitchen,190.91,367.99,367.99,177.08
ORD-1041778,2026-02-28 03:00:00,CUST-34980,SKU-2712,3,Instagram_Ad,0.4,Fashion,238.43,528.12,950.62,235.33
ORD-1041779,2026-02-27 07:00:00,CUST-31274,SKU-2036,4,Direct_Referral,0.0,Fashion,155.78,255.77,1023.08,399.96
ORD-1041780,2025-05-21 14:00:00,CUST-33190,SKU-2980,1,Email_Campaign,0.2,Beauty,170.45,245.78,196.62,26.17
ORD-1041781,2025-07-30 03:00:00,CUST-34867,SKU-2259,2,Instagram_Ad,0.1,Home & Kitchen,53.1,103.89,187.0,80.8
ORD-1041782,2025-09-04 07:00:00,CUST-34678,SKU-2372,1,Google_Search,0.0,Fitness,51.75,119.58,119.58,67.83
ORD-1041783,2026-01-03 18:00:00,CUST-32586,SKU-2149,2,Instagram_Ad,0.0,Electronics,142.93,332.67,665.34,379.48
ORD-1041784,2025-03-23 10:00:00,CUST-31953,SKU-2598,1,Email_Campaign,0.1,Electronics,100.18,131.37,118.23,18.05
ORD-1041785,2025-05-06 21:00:00,CUST-34164,SKU-2934,3,Google_Search,0.1,Fashion,89.98,187.11,505.2,235.26
ORD-1041786,2025-12-04 17:00:00,CUST-34829,SKU-2765,3,Direct_Referral,0.0,Electronics,287.1,465.7,1397.1,535.8
ORD-1041787,2025-06-08 08:00:00,CUST-34584,SKU-2796,3,Instagram_Ad,0.1,Electronics,466.4,994.0,2683.8,1284.6
ORD-1041788,2025-07-17 05:00:00,CUST-30537,SKU-2420,1,Affiliate,0.0,Fitness,396.83,639.29,639.29,242.46
ORD-1041789,2025-08-06 21:00:00,CUST-30946,SKU-2248,2,Affiliate,0.0,Fitness,481.99,1155.38,2310.76,1346.78
ORD-1041790,2025-06-04 20:00:00,CUST-33362,SKU-2106,1,Google_Search,0.0,Home & Kitchen,208.14,356.98,356.98,148.84
ORD-1041791,2025-01-13 01:00:00,CUST-30645,SKU-2603,3,Affiliate,0.0,Fitness,48.91,81.26,243.78,97.05
ORD-1041792,2025-03-31 10:00:00,CUST-30956,SKU-2350,1,Instagram_Ad,0.0,Beauty,254.05,591.21,591.21,337.16
ORD-1041793,2025-12-30 16:00:00,CUST-33032,SKU-2986,1,Instagram_Ad,0.1,Beauty,345.76,742.11,667.9,322.14
ORD-1041794,2025-09-09 14:00:00,CUST-33050,SKU-2277,4,Affiliate,0.1,Electronics,326.73,811.16,2920.18,1613.26
ORD-1041795,2025-08-13 12:00:00,CUST-33017,SKU-2183,1,Email_Campaign,0.1,Fitness,439.28,1059.38,953.44,514.16
ORD-1041796,2025-03-01 02:00:00,CUST-33106,SKU-2672,1,Instagram_Ad,0.1,Electronics,44.72,104.13,93.72,49.0
ORD-1041797,2025-07-06 10:00:00,CUST-32662,SKU-2700,1,Direct_Referral,0.0,Home & Kitchen,268.63,659.64,659.64,391.01
ORD-1041798,2026-02-22 03:00:00,CUST-32201,SKU-2214,1,Google_Search,0.0,Beauty,357.53,751.45,751.45,393.92
ORD-1041799,2026-01-20 13:00:00,CUST-33890,SKU-2933,2,Google_Search,0.1,Fitness,265.22,526.34,947.41,416.97
ORD-1041800,2025-10-16 08:00:00,CUST-31346,SKU-2486,1,Instagram_Ad,0.0,Electronics,27.5,47.16,47.16,19.66
ORD-1041801,2025-12-17 15:00:00,CUST-30644,SKU-2552,1,Instagram_Ad,0.0,Electronics,278.19,630.09,630.09,351.9
ORD-1041802,2025-09-20 20:00:00,CUST-34780,SKU-2329,1,Instagram_Ad,0.0,Home & Kitchen,127.63,235.82,235.82,108.19
ORD-1041803,2025-05-22 08:00:00,CUST-34667,SKU-2638,1,Email_Campaign,0.1,Home & Kitchen,138.28,344.35,309.92,171.64
ORD-1041804,2025-03-20 20:00:00,CUST-32491,SKU-2210,5,Google_Search,0.1,Home & Kitchen,276.62,485.2,2183.4,800.3
ORD-1041805,2025-05-21 14:00:00,CUST-30171,SKU-2046,1,Google_Search,0.0,Electronics,159.3,239.4,239.4,80.1
ORD-1041806,2025-11-11 11:00:00,CUST-33321,SKU-2638,1,Instagram_Ad,0.1,Home & Kitchen,138.28,344.35,309.92,171.64
ORD-1041807,2025-04-22 02:00:00,CUST-32273,SKU-2224,1,Direct_Referral,0.0,Fitness,136.28,237.9,237.9,101.62
ORD-1041808,2026-03-08 15:00:00,CUST-30591,SKU-2662,2,Google_Search,0.0,Beauty,304.86,730.2,1460.4,850.68
ORD-1041809,2025-01-16 00:00:00,CUST-31205,SKU-2451,3,Instagram_Ad,0.0,Beauty,281.41,563.72,1691.16,846.93
ORD-1041810,2025-05-02 04:00:00,CUST-31504,SKU-2090,1,Affiliate,0.0,Fitness,64.2,155.72,155.72,91.52
ORD-1041811,2025-12-06 01:00:00,CUST-30439,SKU-2199,1,Instagram_Ad,0.2,Fashion,391.04,535.38,428.3,37.26
ORD-1041812,2025-08-02 15:00:00,CUST-32999,SKU-2598,1,Instagram_Ad,0.1,Electronics,100.18,131.37,118.23,18.05
ORD-1041813,2025-08-28 10:00:00,CUST-32965,SKU-2828,1,Instagram_Ad,0.0,Electronics,370.06,828.32,828.32,458.26
ORD-1041814,2025-06-26 15:00:00,CUST-34337,SKU-2985,4,Affiliate,0.1,Fashion,250.27,326.55,1175.58,174.5
